,Holder,Shares,Date Reported,% Out,Value,Target
8,Morgan Stanley,6124938.0,2022-06-29,0.015600000000000001,177316955.0,MGM
9,Southeastern Asset Management Inc/TN/,5535635.0,2022-06-29,0.0141,160256633.0,MGM
0,"Vanguard Group, Inc. (The)",65106982.0,2022-06-29,0.11779999999999999,3781413514.0,MCHP
1,Blackrock Inc.,44228405.0,2022-06-29,0.0801,2568785762.0,MCHP
2,Dodge & Cox Inc,32228436.0,2022-06-29,0.0583,1871827562.0,MCHP
3,Price (T.Rowe) Associates Inc,26003331.0,2022-06-29,0.0471,1510273464.0,MCHP
4,State Street Corporation,21154519.0,2022-06-29,0.0383,1228654463.0,MCHP
5,"FMR, LLC",18813389.0,2022-06-29,0.0341,1092681633.0,MCHP
6,"Aristotle Capital Management, LLC",18527242.0,2022-06-29,0.0335,1076062215.0,MCHP
7,"Geode Capital Management, LLC",11012982.0,2022-06-29,0.0199,639633994.0,MCHP
8,"Principal Financial Group, Inc.",9955714.0,2022-06-29,0.018000000000000002,578227869.0,MCHP
9,Macquarie Group Limited,8386115.0,2022-06-29,0.0152,487065559.0,MCHP
0,"Vanguard Group, Inc. (The)",91443083.0,2022-06-29,0.08410000000000001,5054973628.0,MU
1,Blackrock Inc.,84809842.0,2022-06-29,0.078,4688288065.0,MU
2,State Street Corporation,45289175.0,2022-06-29,0.0417,2503585594.0,MU
3,"Sanders Capital, LLC",41940500.0,2022-06-29,0.038599999999999995,2318470840.0,MU
4,Primecap Management Company,40420216.0,2022-06-29,0.037200000000000004,2234429540.0,MU
5,Capital Research Global Investors,37981426.0,2022-06-29,0.0349,2099613229.0,MU
6,Capital World Investors,36376254.0,2022-06-29,0.0335,2010879321.0,MU
7,Capital International Investors,23999097.0,2022-06-29,0.022099999999999998,1326670082.0,MU
8,"Geode Capital Management, LLC",20092828.0,2022-06-29,0.018500000000000003,1110731531.0,MU
9,"Wellington Management Group, LLP",13906717.0,2022-06-29,0.0128,768763315.0,MU
0,"Vanguard Group, Inc. (The)",628109007.0,2022-06-29,0.0842,161317236267.0,MSFT
1,Blackrock Inc.,522551885.0,2022-06-29,0.0701,134207000624.0,MSFT
2,State Street Corporation,293557993.0,2022-06-29,0.0394,75394499342.0,MSFT
3,"FMR, LLC",207201641.0,2022-06-29,0.0278,53215597458.0,MSFT
4,Price (T.Rowe) Associates Inc,195859819.0,2022-06-29,0.0263,50302677313.0,MSFT
5,"Geode Capital Management, LLC",136945361.0,2022-06-29,0.0184,35171677065.0,MSFT
6,Morgan Stanley,101931745.0,2022-06-29,0.0137,26179130068.0,MSFT
7,Capital World Investors,98825477.0,2022-06-29,0.013300000000000001,25381347257.0,MSFT
8,JP Morgan Chase & Company,91034485.0,2022-06-29,0.012199999999999999,23380386782.0,MSFT
9,Capital International Investors,85116879.0,2022-06-29,0.011399999999999999,21860568033.0,MSFT
0,"Vanguard Group, Inc. (The)",18944656.0,2022-06-29,0.1641,3309063063.0,MAA
1,Blackrock Inc.,12244275.0,2022-06-29,0.1061,2138707514.0,MAA
2,State Street Corporation,7700477.0,2022-06-29,0.0667,1345042317.0,MAA
3,"FMR, LLC",4706608.0,2022-06-29,0.0408,822103219.0,MAA
4,Cohen & Steers Inc.,4061720.0,2022-06-29,0.0352,709460632.0,MAA
5,Apg Asset Management US Inc.,3431440.0,2022-06-29,0.0297,599369624.0,MAA
6,JP Morgan Chase & Company,3074555.0,2022-06-29,0.026600000000000002,537032521.0,MAA
7,Norges Bank Investment Management,2860892.0,2021-12-30,0.0248,656403060.0,MAA
8,"Geode Capital Management, LLC",2551085.0,2022-06-29,0.022099999999999998,445598016.0,MAA
9,PGGM Investments,2313922.0,2022-03-30,0.02,484650962.0,MAA
0,Baillie Gifford and Company,45559791.0,2022-06-29,0.11449999999999999,6508216144.0,MRNA
1,"Vanguard Group, Inc. (The)",27648457.0,2022-06-29,0.0695,3949582082.0,MRNA
2,Blackrock Inc.,26217382.0,2022-06-29,0.0659,3745153018.0,MRNA
3,State Street Corporation,14766580.0,2022-06-29,0.0371,2109405953.0,MRNA
4,Flagship Pioneering Inc.,12886743.0,2022-06-29,0.032400000000000005,1840871237.0,MRNA
5,Theleme Partners Llp,6354406.0,2022-06-29,0.016,907726897.0,MRNA
6,"Geode Capital Management, LLC",6337691.0,2022-06-29,0.0159,905339159.0,MRNA
7,Coatue Management LLC,5706331.0,2022-06-29,0.0143,815149383.0,MRNA
8,"Wellington Management Group, LLP",4371349.0,2022-06-29,0.011000000000000001,624447204.0,MRNA
9,Morgan Stanley,3481522.0,2022-06-29,0.0088,497335417.0,MRNA
0,"Vanguard Group, Inc. (The)",5921161.0,2022-06-29,0.0932,734756868.0,MHK
1,"FMR, LLC",4230401.0,2022-06-29,0.0666,524950460.0,MHK
2,Blackrock Inc.,4055804.0,2022-06-29,0.0638,503284718.0,MHK
3,Boston Partners,3436121.0,2022-06-29,0.0541,426388254.0,MHK
4,State Street Corporation,2336059.0,2022-06-29,0.0368,289881561.0,MHK
5,JP Morgan Chase & Company,2245122.0,2022-06-29,0.0353,278597188.0,MHK
6,Pzena Investment Management Llc,2068700.0,2022-06-29,0.0326,256704983.0,MHK
7,"Ariel Investments, LLC",1823523.0,2022-06-29,0.0287,226280969.0,MHK
8,Price (T.Rowe) Associates Inc,1747733.0,2022-06-29,0.0275,216876187.0,MHK
9,Dimensional Fund Advisors LP,1736657.0,2022-06-29,0.0273,215501767.0,MHK
0,"Vanguard Group, Inc. (The)",6562590.0,2022-06-29,0.113,1834965789.0,MOH
1,Capital World Investors,5505953.0,2022-06-29,0.09480000000000001,1539519518.0,MOH
2,Blackrock Inc.,4297170.0,2022-06-29,0.07400000000000001,1201531703.0,MOH
3,Price (T.Rowe) Associates Inc,4287296.0,2022-06-29,0.0738,1198770834.0,MOH
4,State Street Corporation,2439759.0,2022-06-29,0.042,682181013.0,MOH
5,"Wellington Management Group, LLP",1927642.0,2022-06-29,0.0332,538987979.0,MOH
6,"Renaissance Technologies, LLC",1719715.0,2022-06-29,0.0296,480849511.0,MOH
7,"FMR, LLC",1520270.0,2022-06-29,0.0262,425082694.0,MOH
8,Capital International Investors,1230384.0,2022-06-29,0.0212,344027670.0,MOH
9,"Geode Capital Management, LLC",1132884.0,2022-06-29,0.0195,316765695.0,MOH
0,Dodge & Cox Inc,29100911.0,2022-06-29,0.1452,1586290658.0,TAP
1,"Vanguard Group, Inc. (The)",21644217.0,2022-06-29,0.10800000000000001,1179826268.0,TAP
2,Blackrock Inc.,16152883.0,2022-06-29,0.0806,880493652.0,TAP
3,State Street Corporation,8454719.0,2022-06-29,0.042199999999999994,460866732.0,TAP
4,Lsv Asset Management,7529246.0,2022-06-29,0.037599999999999995,410419199.0,TAP
5,Clarkston Capital Partners LLC,5959090.0,2022-06-29,0.0297,324829995.0,TAP
6,Capital International Investors,4859117.0,2022-06-29,0.024300000000000002,264870467.0,TAP
7,"Geode Capital Management, LLC",3705892.0,2022-06-29,0.018500000000000003,202008172.0,TAP
8,Dimensional Fund Advisors LP,3251590.0,2022-06-29,0.016200000000000003,177244170.0,TAP
9,Invesco Ltd.,3123338.0,2022-06-29,0.015600000000000001,170253154.0,TAP
0,"Vanguard Group, Inc. (The)",118137248.0,2022-06-29,0.0862,7335141728.0,MDLZ
1,Blackrock Inc.,95396349.0,2022-06-29,0.0696,5923159309.0,MDLZ
2,State Street Corporation,60307172.0,2022-06-29,0.044000000000000004,3744472309.0,MDLZ
3,"Wellington Management Group, LLP",41716881.0,2022-06-29,0.0304,2590201141.0,MDLZ
4,JP Morgan Chase & Company,32095956.0,2022-06-29,0.023399999999999997,1992837908.0,MDLZ
5,"FMR, LLC",25473749.0,2022-06-29,0.018600000000000002,1581665075.0,MDLZ
6,"Geode Capital Management, LLC",24298347.0,2022-06-29,0.0177,1508684365.0,MDLZ
7,Bank of America Corporation,23686280.0,2022-06-29,0.0173,1470681125.0,MDLZ
8,Price (T.Rowe) Associates Inc,22645143.0,2022-06-29,0.0165,1406036928.0,MDLZ
9,Lindsell Train Limited,22164468.0,2022-06-29,0.016200000000000003,1376191818.0,MDLZ
0,Blackrock Inc.,5764626.0,2022-06-29,0.1232,2213846969.0,MPWR
1,"Vanguard Group, Inc. (The)",4953493.0,2022-06-29,0.1059,1902339451.0,MPWR
2,State Street Corporation,1747197.0,2022-06-29,0.0373,670993535.0,MPWR
3,"Franklin Resources, Inc.",1630017.0,2022-06-29,0.0348,625991728.0,MPWR
4,Price (T.Rowe) Associates Inc,1466393.0,2022-06-29,0.0313,563153567.0,MPWR
5,Invesco Ltd.,1340807.0,2022-06-29,0.0287,514923520.0,MPWR
6,Massachusetts Financial Services Co.,1273178.0,2022-06-29,0.027200000000000002,488951279.0,MPWR
7,Nuveen Asset Management,953295.0,2022-06-29,0.0204,366103411.0,MPWR
8,Brown Advisory Inc.,936341.0,2022-06-29,0.02,359592397.0,MPWR
9,"Geode Capital Management, LLC",892814.0,2022-06-29,0.0191,342876288.0,MPWR
0,"Vanguard Group, Inc. (The)",30409381.0,2022-06-29,0.057699999999999994,2818949618.0,MNST
1,"FMR, LLC",27494943.0,2022-06-29,0.052199999999999996,2548781216.0,MNST
2,Blackrock Inc.,24964819.0,2022-06-29,0.047400000000000005,2314238721.0,MNST
3,"AllianceBernstein, L.P.",17135892.0,2022-06-29,0.0325,1588497188.0,MNST
4,"Loomis Sayles & Company, LP",17096697.0,2022-06-29,0.032400000000000005,1584863811.0,MNST
5,State Street Corporation,16673020.0,2022-06-29,0.0316,1545588954.0,MNST
6,Capital World Investors,12995185.0,2022-06-29,0.024700000000000003,1204653649.0,MNST
7,Nuveen Asset Management,10598001.0,2022-06-29,0.020099999999999996,982434692.0,MNST
8,Price (T.Rowe) Associates Inc,10100259.0,2022-06-29,0.0192,936294009.0,MNST
9,"ClearBridge Investments, LLC",9919688.0,2022-06-29,0.018799999999999997,919555077.0,MNST
0,"Berkshire Hathaway, Inc",24669778.0,2022-06-29,0.1344,6709439522.0,MCO
1,"Vanguard Group, Inc. (The)",13665772.0,2022-06-29,0.0745,3716680010.0,MCO
2,Blackrock Inc.,12877613.0,2022-06-29,0.0702,3502324407.0,MCO
3,TCI Fund Management Ltd,8246207.0,2022-06-29,0.0449,2242720917.0,MCO
4,State Street Corporation,6937593.0,2022-06-29,0.0378,1886817168.0,MCO
5,Fiera Capital Corporation,6057614.0,2022-06-29,0.033,1647489279.0,MCO
6,"Akre Capital Management, LLC",5703505.0,2022-06-29,0.0311,1551182254.0,MCO
7,"FMR, LLC",5096678.0,2022-06-29,0.0278,1386143515.0,MCO
8,Baillie Gifford and Company,4685188.0,2022-09-29,0.0255,1139016054.0,MCO
9,Ninety One UK Ltd,3413793.0,2022-06-29,0.018600000000000002,928449282.0,MCO
0,Mitsubishi UFJ Financial Group Inc,377085167.0,2022-06-29,0.21960000000000002,28681097802.0,MS
1,State Street Corporation,122701247.0,2022-06-29,0.07150000000000001,9332656846.0,MS
2,"Vanguard Group, Inc. (The)",119304205.0,2022-06-29,0.0695,9074277832.0,MS
3,Blackrock Inc.,94140996.0,2022-06-29,0.0548,7160364155.0,MS
4,"Wellington Management Group, LLP",44327598.0,2022-06-29,0.0258,3371557103.0,MS
5,JP Morgan Chase & Company,42489308.0,2022-06-29,0.024700000000000003,3231736766.0,MS
6,Capital Research Global Investors,27236410.0,2022-06-29,0.0159,2071601344.0,MS
7,"FMR, LLC",27252735.0,2022-06-29,0.0159,2072843024.0,MS
8,Bank of America Corporation,24155014.0,2022-06-29,0.0141,1837230364.0,MS
9,"Geode Capital Management, LLC",23698908.0,2022-06-29,0.0138,1802538942.0,MS
0,"Vanguard Group, Inc. (The)",40699307.0,2022-06-29,0.1124,1922228269.0,MOS
1,Blackrock Inc.,29993078.0,2022-06-29,0.08289999999999999,1416573073.0,MOS
2,"FMR, LLC",24511257.0,2022-06-29,0.0677,1157666668.0,MOS
3,State Street Corporation,16753599.0,2022-06-29,0.0463,791272480.0,MOS
4,"Geode Capital Management, LLC",7433641.0,2022-06-29,0.020499999999999997,351090864.0,MOS
5,Soroban Capital Partners LP,6727508.0,2022-06-29,0.018600000000000002,317740202.0,MOS
6,Capital International Investors,6196430.0,2022-06-29,0.0171,292657388.0,MOS
7,Northern Trust Corporation,6045973.0,2022-06-29,0.0167,285551304.0,MOS
8,Invesco Ltd.,5374437.0,2022-06-29,0.0148,253834659.0,MOS
9,Morgan Stanley,5210876.0,2022-06-29,0.0144,246109673.0,MOS
0,"Vanguard Group, Inc. (The)",19865556.0,2022-06-29,0.11869999999999999,4163820537.0,MSI
1,Blackrock Inc.,14052510.0,2022-06-29,0.084,2945406096.0,MSI
2,Capital World Investors,11710176.0,2022-06-29,0.07,2454452889.0,MSI
3,State Street Corporation,7135890.0,2022-06-29,0.042699999999999995,1495682544.0,MSI
4,Macquarie Group Limited,3604446.0,2022-06-29,0.0215,755491881.0,MSI
5,"Geode Capital Management, LLC",3281536.0,2022-06-29,0.0196,687809945.0,MSI
6,"AllianceBernstein, L.P.",3197638.0,2022-06-29,0.0191,670224924.0,MSI
7,"Wellington Management Group, LLP",2669980.0,2022-06-29,0.016,559627808.0,MSI
8,"Neuberger Berman Group, LLC",2462789.0,2022-06-29,0.0147,516200574.0,MSI
9,Invesco Ltd.,2349911.0,2022-06-29,0.013999999999999999,492541345.0,MSI
0,"Vanguard Group, Inc. (The)",8609040.0,2022-06-29,0.1069,3548215836.0,MSCI
1,Blackrock Inc.,6555290.0,2022-06-29,0.0814,2701762773.0,MSCI
2,Price (T.Rowe) Associates Inc,3412649.0,2022-06-29,0.0424,1406523285.0,MSCI
3,"FMR, LLC",3327172.0,2022-06-29,0.041299999999999996,1371293939.0,MSCI
4,State Street Corporation,3303776.0,2022-06-29,0.040999999999999995,1361651278.0,MSCI
5,Massachusetts Financial Services Co.,3095848.0,2022-06-29,0.0385,1275953753.0,MSCI
6,BAMCO Inc.,2197058.0,2022-06-29,0.0273,905517454.0,MSCI
7,Fiera Capital Corporation,2047599.0,2022-06-29,0.0254,843917927.0,MSCI
8,Capital Research Global Investors,1871322.0,2022-06-29,0.0232,771265362.0,MSCI
9,"Geode Capital Management, LLC",1548887.0,2022-06-29,0.0192,638373777.0,MSCI
0,Investor AB,58182426.0,2022-06-29,0.1184,2958382381.0,NDAQ
1,"Vanguard Group, Inc. (The)",38778315.0,2022-06-29,0.0789,1971748030.0,NDAQ
2,Massachusetts Financial Services Co.,36670485.0,2022-06-29,0.0747,1864571902.0,NDAQ
3,Blackrock Inc.,24553599.0,2022-06-29,0.05,1248468647.0,NDAQ
4,Capital World Investors,16559991.0,2022-06-29,0.0337,842020331.0,NDAQ
5,State Street Corporation,14961123.0,2022-06-29,0.0305,760723224.0,NDAQ
6,Capital Research Global Investors,13712784.0,2022-06-29,0.0279,697249347.0,NDAQ
7,"Geode Capital Management, LLC",7462251.0,2022-06-29,0.0152,379430584.0,NDAQ
8,Diamond Hill Capital Management Inc,6116520.0,2022-06-29,0.0125,311004649.0,NDAQ
9,"Franklin Resources, Inc.",6144300.0,2022-06-29,0.0125,312417169.0,NDAQ
0,"Vanguard Group, Inc. (The)",26385274.0,2022-06-29,0.12140000000000001,1721375275.0,NTAP
1,Blackrock Inc.,18352877.0,2022-06-29,0.08439999999999999,1197341695.0,NTAP
2,Primecap Management Company,16572454.0,2022-06-29,0.0762,1081186898.0,NTAP
3,Capital International Investors,13961326.0,2022-06-29,0.0642,910836908.0,NTAP
4,State Street Corporation,9258217.0,2022-06-29,0.0426,604006077.0,NTAP
5,"Wellington Management Group, LLP",6506016.0,2022-06-29,0.029900000000000003,424452483.0,NTAP
6,"Ameriprise Financial, Inc.",5967330.0,2022-06-29,0.0275,389308609.0,NTAP
7,"Geode Capital Management, LLC",4463187.0,2022-06-29,0.020499999999999997,291178319.0,NTAP
8,Bank Of New York Mellon Corporation,3917292.0,2022-06-29,0.018000000000000002,255564130.0,NTAP
9,"Beutel, Goodman & Company Ltd",2555057.0,2022-06-29,0.0118,166691918.0,NTAP
0,"Vanguard Group, Inc. (The)",34584601.0,2022-06-29,0.07769999999999999,6047809176.0,NFLX
1,Blackrock Inc.,27794932.0,2022-06-29,0.0625,4860499758.0,NFLX
2,State Street Corporation,17249083.0,2022-06-29,0.0388,3016347144.0,NFLX
3,"FMR, LLC",16864057.0,2022-06-29,0.0379,2949017647.0,NFLX
4,Capital Research Global Investors,14876622.0,2022-06-29,0.0334,2601474889.0,NFLX
5,Capital International Investors,13775380.0,2022-06-29,0.031,2408900700.0,NFLX
6,Capital World Investors,11662546.0,2022-06-29,0.0262,2039429419.0,NFLX
7,Price (T.Rowe) Associates Inc,9414043.0,2022-06-29,0.0212,1646233699.0,NFLX
8,"Geode Capital Management, LLC",7741882.0,2022-06-29,0.0174,1353822905.0,NFLX
9,Baillie Gifford and Company,7473528.0,2022-06-29,0.0168,1306895841.0,NFLX
0,Blackrock Inc.,54940706.0,2022-06-29,0.12990000000000002,1046071042.0,NWL
1,"Vanguard Group, Inc. (The)",42540593.0,2022-06-29,0.10060000000000001,809972890.0,NWL
2,Pzena Investment Management Llc,37569337.0,2022-06-29,0.0889,715320176.0,NWL
3,"Icahn, Carl, C.",33070432.0,2022-06-29,0.0782,629661025.0,NWL
4,State Street Corporation,22123066.0,2022-06-29,0.052300000000000006,421223176.0,NWL
5,JP Morgan Chase & Company,20589613.0,2022-06-29,0.0487,392026231.0,NWL
6,Victory Capital Management Inc.,14264443.0,2022-06-29,0.0337,271594994.0,NWL
7,Massachusetts Financial Services Co.,8705726.0,2022-06-29,0.0206,165757023.0,NWL
8,"Geode Capital Management, LLC",7627074.0,2022-06-29,0.018000000000000002,145219488.0,NWL
9,Invesco Ltd.,5534377.0,2022-06-29,0.0131,105374538.0,NWL
0,Blackrock Inc.,93952017.0,2022-06-29,0.1184,5606116854.0,NEM
1,"Vanguard Group, Inc. (The)",67874259.0,2022-06-29,0.0855,4050057034.0,NEM
2,State Street Corporation,40472101.0,2022-06-29,0.051,2414970266.0,NEM
3,GQG Partners LLC,34781848.0,2022-06-29,0.0438,2075432870.0,NEM
4,Van Eck Associates Corporation,32876269.0,2022-06-29,0.0414,1961726971.0,NEM
5,"FMR, LLC",26859545.0,2022-06-29,0.0338,1602709050.0,NEM
6,"First Eagle Investment Management, LLC",17501697.0,2022-06-29,0.022099999999999998,1044326259.0,NEM
7,Deutsche Bank Aktiengesellschaft,15363821.0,2022-06-29,0.0194,916759199.0,NEM
8,Flossbach von Storch AG,14756797.0,2022-06-29,0.018600000000000002,880538076.0,NEM
9,"Charles Schwab Investment Management, Inc.",13901892.0,2022-06-29,0.0175,829525895.0,NEM
0,Price (T.Rowe) Associates Inc,68042667.0,2022-06-29,0.1766,1060104751.0,NWSA
1,"Vanguard Group, Inc. (The)",54856685.0,2022-06-29,0.1424,854667152.0,NWSA
2,"Independent Franchise Partners, LLP",28098788.0,2022-06-29,0.0729,437779117.0,NWSA
3,Blackrock Inc.,26041102.0,2022-06-29,0.0676,405720369.0,NWSA
4,State Street Corporation,16887959.0,2022-06-29,0.0438,263114401.0,NWSA
5,Yacktman Asset Management Lp,16452794.0,2022-06-29,0.042699999999999995,256334530.0,NWSA
6,Burgundy Asset Management Ltd.,13056016.0,2022-06-29,0.0339,203412729.0,NWSA
7,Dodge & Cox Inc,11048323.0,2022-06-29,0.0287,172132872.0,NWSA
8,"Hotchkis & Wiley Capital Management, LLC",9981773.0,2022-06-29,0.0259,155516023.0,NWSA
9,"Geode Capital Management, LLC",8287798.0,2022-06-29,0.0215,129123892.0,NWSA
0,"Independent Franchise Partners, LLP",13257576.0,2022-06-29,0.0681,210662882.0,NWS
1,SOF Ltd,9781882.0,2022-06-29,0.050199999999999995,155434104.0,NWS
2,Blackrock Inc.,6543415.0,2022-06-29,0.0336,103974864.0,NWS
3,"Vanguard Group, Inc. (The)",5168454.0,2022-06-29,0.0265,82126734.0,NWS
4,State Street Corporation,4347810.0,2022-06-29,0.0223,69086700.0,NWS
5,Metropolis Capital Ltd,3514780.0,2022-09-29,0.0181,54197907.0,NWS
6,Dimensional Fund Advisors LP,2925252.0,2022-06-29,0.015,46482254.0,NWS
7,"Geode Capital Management, LLC",2641655.0,2022-06-29,0.013600000000000001,41975897.0,NWS
8,Invesco Ltd.,1590547.0,2022-06-29,0.008199999999999999,25273791.0,NWS
9,Norges Bank Investment Management,1291628.0,2021-12-30,0.0066,29061630.0,NWS
0,"Vanguard Group, Inc. (The)",185382622.0,2022-06-29,0.0944,14359737900.0,NEE
1,Blackrock Inc.,144674149.0,2022-06-29,0.0736,11206459581.0,NEE
2,State Street Corporation,112964857.0,2022-06-29,0.0575,8750257823.0,NEE
3,JP Morgan Chase & Company,64506481.0,2022-06-29,0.032799999999999996,4996672018.0,NEE
4,Bank of America Corporation,42750471.0,2022-06-29,0.0218,3311451483.0,NEE
5,"FMR, LLC",40327098.0,2022-06-29,0.020499999999999997,3123737011.0,NEE
6,Morgan Stanley,37045614.0,2022-06-29,0.0189,2869553260.0,NEE
7,"Geode Capital Management, LLC",32706183.0,2022-06-29,0.0166,2533420935.0,NEE
8,Norges Bank Investment Management,29178009.0,2021-12-30,0.0149,2724058920.0,NEE
9,Wells Fargo & Company,26186701.0,2022-06-29,0.013300000000000001,2028421859.0,NEE
0,"Vanguard Group, Inc. (The)",107630476.0,2022-06-29,0.0852,10999834647.0,NKE
1,Blackrock Inc.,89813493.0,2022-06-29,0.0711,9178938984.0,NKE
2,State Street Corporation,54562543.0,2022-06-29,0.0432,5576291894.0,NKE
3,"AllianceBernstein, L.P.",27817479.0,2022-06-29,0.022000000000000002,2842946353.0,NKE
4,"Wellington Management Group, LLP",26512072.0,2022-06-29,0.021,2709533758.0,NKE
5,Morgan Stanley,23535125.0,2022-06-29,0.018600000000000002,2405289775.0,NKE
6,Bank Of New York Mellon Corporation,23297174.0,2022-06-29,0.0184,2380971182.0,NKE
7,"Geode Capital Management, LLC",22664922.0,2022-06-29,0.0179,2316355028.0,NKE
8,"FMR, LLC",19230399.0,2022-06-29,0.0152,1965346777.0,NKE
9,JP Morgan Chase & Company,18289710.0,2022-06-29,0.014499999999999999,1869208362.0,NKE
0,"Vanguard Group, Inc. (The)",53687463.0,2022-06-29,0.1323,1583243283.0,NI
1,Blackrock Inc.,40319366.0,2022-06-29,0.0993,1189018103.0,NI
2,Price (T.Rowe) Associates Inc,27245143.0,2022-06-29,0.06709999999999999,803459267.0,NI
3,State Street Corporation,26107243.0,2022-06-29,0.0643,769902596.0,NI
4,Deutsche Bank Aktiengesellschaft,17533512.0,2022-06-29,0.0432,517063268.0,NI
5,"FMR, LLC",9779748.0,2022-06-29,0.0241,288404768.0,NI
6,Invesco Ltd.,8267847.0,2022-06-29,0.0204,243818808.0,NI
7,"Geode Capital Management, LLC",8057684.0,2022-06-29,0.019799999999999998,237621101.0,NI
8,Barclays Plc,7017909.0,2022-06-29,0.0173,206958136.0,NI
9,Newport Trust Co,6830380.0,2022-06-29,0.0168,201427906.0,NI
0,"Vanguard Group, Inc. (The)",6033746.0,2022-06-29,0.10550000000000001,1221471540.0,NDSN
1,Blackrock Inc.,3741723.0,2022-06-29,0.0654,757474404.0,NDSN
2,State Street Corporation,2490736.0,2022-06-29,0.0435,504224595.0,NDSN
3,Kayne Anderson Rudnick Investment Management LLC,2087045.0,2022-06-29,0.0365,422501389.0,NDSN
4,"Geode Capital Management, LLC",1344695.0,2022-06-29,0.0235,272220055.0,NDSN
5,Massachusetts Financial Services Co.,1223507.0,2022-06-29,0.021400000000000002,247686757.0,NDSN
6,"Champlain Investment Partners, LLC",1024295.0,2022-06-29,0.0179,207358279.0,NDSN
